datetime,count
2011-04-23 06:00:00,14.02
2011-04-23 07:00:00,57.672
2011-04-23 08:00:00,50.008
2011-04-23 09:00:00,73.568
2011-04-23 10:00:00,140.74
2011-04-23 11:00:00,141.532
2011-04-23 12:00:00,144.964
2011-04-23 13:00:00,149.44
2011-04-23 14:00:00,184.112
2011-04-23 15:00:00,200.204
2011-04-23 16:00:00,224.184
2011-04-23 17:00:00,271.472
2011-04-23 18:00:00,238.848
2011-04-23 19:00:00,176.74
2011-04-23 20:00:00,128.212
2011-04-23 21:00:00,126.104
2011-04-23 22:00:00,108.708
2011-04-23 23:00:00,81.424
2011-04-24 00:00:00,57.84
2011-04-24 01:00:00,40.708
2011-04-24 02:00:00,30.08
2011-04-24 03:00:00,25.144
2011-04-24 04:00:00,10.896
2011-04-24 05:00:00,14.312
2011-04-24 06:00:00,14.528
2011-04-24 07:00:00,101.72
2011-04-24 08:00:00,140.044
2011-04-24 09:00:00,173.408
2011-04-24 10:00:00,261.78
2011-04-24 11:00:00,292.964
2011-04-24 12:00:00,293.336
2011-04-24 13:00:00,297.572
2011-04-24 14:00:00,310.828
2011-04-24 15:00:00,293.588
2011-04-24 16:00:00,333.884
2011-04-24 17:00:00,327.433
2011-04-24 18:00:00,289.052
2011-04-24 19:00:00,178.632
2011-04-24 20:00:00,139.9
2011-04-24 21:00:00,84.316
2011-04-24 22:00:00,73.168
2011-04-24 23:00:00,57.844
2011-04-25 00:00:00,28.312
2011-04-25 01:00:00,13.268
2011-04-25 02:00:00,7.552
2011-04-25 03:00:00,4.688
2011-04-25 04:00:00,4.44
2011-04-25 05:00:00,13.372
2011-04-25 06:00:00,54.844
2011-04-25 07:00:00,187.94
2011-04-25 08:00:00,313.068
2011-04-25 09:00:00,164.2
2011-04-25 10:00:00,123.592
2011-04-25 11:00:00,127.068
2011-04-25 12:00:00,137.928
2011-04-25 13:00:00,146.42
2011-04-25 14:00:00,150.576
2011-04-25 15:00:00,156.128
2011-04-25 16:00:00,206.788
2011-04-25 17:00:00,400.084
2011-04-25 18:00:00,385.276
2011-04-25 19:00:00,267.74
2011-04-25 20:00:00,195.124
2011-04-25 21:00:00,139.108
2011-04-25 22:00:00,106.828
2011-04-25 23:00:00,63.164
2011-04-26 00:00:00,28.748
2011-04-26 01:00:00,13.464
2011-04-26 02:00:00,6.652
2011-04-26 03:00:00,3.648
2011-04-26 04:00:00,4.696
2011-04-26 05:00:00,8.052
2011-04-26 06:00:00,49.448
2011-04-26 07:00:00,189.736
2011-04-26 08:00:00,306.18
2011-04-26 09:00:00,130.996
2011-04-26 10:00:00,109.516
2011-04-26 11:00:00,121.18
2011-04-26 12:00:00,136.308
2011-04-26 13:00:00,137.78
2011-04-26 14:00:00,141.776
2011-04-26 15:00:00,140.024
2011-04-26 16:00:00,205.576
2011-04-26 17:00:00,397.8
2011-04-26 18:00:00,385.652
2011-04-26 19:00:00,234.928
2011-04-26 20:00:00,179.256
2011-04-26 21:00:00,133.836
2011-04-26 22:00:00,117.224
2011-04-26 23:00:00,66.136
2011-04-27 00:00:00,28.036
2011-04-27 01:00:00,12.44
2011-04-27 02:00:00,5.816
2011-04-27 03:00:00,3.376
2011-04-27 04:00:00,3.668
2011-04-27 05:00:00,7.828
2011-04-27 06:00:00,48.644
2011-04-27 07:00:00,196.236
2011-04-27 08:00:00,305.34
2011-04-27 09:00:00,153.092
2011-04-27 10:00:00,108.176
2011-04-27 11:00:00,110.956
2011-04-27 12:00:00,115.312
2011-04-27 13:00:00,115.12
2011-04-27 14:00:00,128.98
2011-04-27 15:00:00,136.996
2011-04-27 16:00:00,195.256
2011-04-27 17:00:00,237.904
2011-04-27 18:00:00,225.288
2011-04-27 19:00:00,235.88
2011-04-27 20:00:00,168.696
2011-04-27 21:00:00,115.3
2011-04-27 22:00:00,97.908
2011-04-27 23:00:00,58.628
2011-04-28 00:00:00,35.808
2011-04-28 01:00:00,13.844
2011-04-28 02:00:00,8.604
2011-04-28 03:00:00,5.58
2011-04-28 04:00:00,4.948
2011-04-28 05:00:00,7.496
2011-04-28 06:00:00,56.004
2011-04-28 07:00:00,191.988
2011-04-28 08:00:00,312.4
2011-04-28 09:00:00,143.604
2011-04-28 10:00:00,110.364
2011-04-28 11:00:00,112.02
2011-04-28 12:00:00,129.68
2011-04-28 13:00:00,117.272
2011-04-28 14:00:00,109.888
2011-04-28 15:00:00,136.052
2011-04-28 16:00:00,194.936
2011-04-28 17:00:00,398.492
2011-04-28 18:00:00,388.484
2011-04-28 19:00:00,259.564
2011-04-28 20:00:00,178.48
2011-04-28 21:00:00,138.92
2011-04-28 22:00:00,103.328
2011-04-28 23:00:00,73.076
2011-04-29 00:00:00,49.308
2011-04-29 01:00:00,26.82
2011-04-29 02:00:00,11.5
2011-04-29 03:00:00,7.132
2011-04-29 04:00:00,5.016
2011-04-29 05:00:00,11.184
2011-04-29 06:00:00,49.38
2011-04-29 07:00:00,189.36
2011-04-29 08:00:00,334.328
2011-04-29 09:00:00,195.912
2011-04-29 10:00:00,160.992
2011-04-29 11:00:00,164.672
2011-04-29 12:00:00,185.012
2011-04-29 13:00:00,187.464
2011-04-29 14:00:00,182.58
2011-04-29 15:00:00,183.192
2011-04-29 16:00:00,185.36
2011-04-29 17:00:00,356.92
2011-04-29 18:00:00,352.976
2011-04-29 19:00:00,212.376
2011-04-29 20:00:00,152.84
2011-04-29 21:00:00,114.416
2011-04-29 22:00:00,95.492
2011-04-29 23:00:00,58.188
2011-04-30 00:00:00,34.392
2011-04-30 01:00:00,25.52
2011-04-30 02:00:00,23.44
2011-04-30 03:00:00,16.02
2011-04-30 04:00:00,6.336
2011-04-30 05:00:00,5.152
2011-04-30 06:00:00,20.876
2011-04-30 07:00:00,35.944
2011-04-30 08:00:00,71.792
2011-04-30 09:00:00,176.332
2011-04-30 10:00:00,237.472
2011-04-30 11:00:00,276.74
2011-04-30 12:00:00,286.416
2011-04-30 13:00:00,293.376
2011-04-30 14:00:00,287.068
2011-04-30 15:00:00,296.84
2011-04-30 16:00:00,290.932
2011-04-30 17:00:00,323.428
2011-04-30 18:00:00,298.808
2011-04-30 19:00:00,222.612
2011-04-30 20:00:00,124.352
2011-04-30 21:00:00,103.588
2011-04-30 22:00:00,90.984
2011-04-30 23:00:00,56.288
2011-05-20 00:00:00,42.056
2011-05-20 01:00:00,21.944
2011-05-20 02:00:00,11.14
2011-05-20 03:00:00,5.788
2011-05-20 04:00:00,6.072
2011-05-20 05:00:00,20.372
2011-05-20 06:00:00,82.0
2011-05-20 07:00:00,268.964
2011-05-20 08:00:00,454.184
2011-05-20 09:00:00,212.92
2011-05-20 10:00:00,166.32
2011-05-20 11:00:00,166.576
2011-05-20 12:00:00,239.428
2011-05-20 13:00:00,210.108
2011-05-20 14:00:00,241.4
2011-05-20 15:00:00,247.852
2011-05-20 16:00:00,352.264
2011-05-20 17:00:00,431.548
2011-05-20 18:00:00,484.884
2011-05-20 19:00:00,354.112
2011-05-20 20:00:00,254.208
2011-05-20 21:00:00,186.34
2011-05-20 22:00:00,136.532
2011-05-20 23:00:00,115.56
2011-05-21 00:00:00,104.652
2011-05-21 01:00:00,74.06466666666667
2011-05-21 02:00:00,58.92
2011-05-21 03:00:00,24.532
2011-05-21 04:00:00,7.988
2011-05-21 05:00:00,9.208
2011-05-21 06:00:00,24.208
2011-05-21 07:00:00,50.116
2011-05-21 08:00:00,132.116
2011-05-21 09:00:00,211.096
2011-05-21 10:00:00,272.208
2011-05-21 11:00:00,344.428
2011-05-21 12:00:00,376.5
2011-05-21 13:00:00,395.612
2011-05-21 14:00:00,393.48
2011-05-21 15:00:00,395.876
2011-05-21 16:00:00,398.66
2011-05-21 17:00:00,355.019
2011-05-21 18:00:00,341.3873333333333
2011-05-21 19:00:00,310.084
2011-05-21 20:00:00,240.88
2011-05-21 21:00:00,180.392
2011-05-21 22:00:00,129.264
2011-05-21 23:00:00,106.88
2011-05-22 00:00:00,112.888
2011-05-22 01:00:00,72.928
2011-05-22 02:00:00,58.468
2011-05-22 03:00:00,29.948
2011-05-22 04:00:00,11.732
2011-05-22 05:00:00,14.916
2011-05-22 06:00:00,13.204
2011-05-22 07:00:00,43.144
2011-05-22 08:00:00,87.356
2011-05-22 09:00:00,169.92
2011-05-22 10:00:00,265.592
2011-05-22 11:00:00,334.408
2011-05-22 12:00:00,370.128
2011-05-22 13:00:00,353.028
2011-05-22 14:00:00,304.612
2011-05-22 15:00:00,341.94
2011-05-22 16:00:00,351.48
2011-05-22 17:00:00,359.3593333333334
2011-05-22 18:00:00,332.6333333333334
2011-05-22 19:00:00,286.144
2011-05-22 20:00:00,260.964
2011-05-22 21:00:00,162.232
2011-05-22 22:00:00,118.132
2011-05-22 23:00:00,74.964
2011-05-23 00:00:00,29.532
2011-05-23 01:00:00,14.568
2011-05-23 02:00:00,8.436
2011-05-23 03:00:00,4.788
2011-05-23 04:00:00,5.404
2011-05-23 05:00:00,16.516
2011-05-23 06:00:00,96.656
2011-05-23 07:00:00,265.98
2011-05-23 08:00:00,409.016
2011-05-23 09:00:00,187.06
2011-05-23 10:00:00,120.092
2011-05-23 11:00:00,148.948
2011-05-23 12:00:00,190.064
2011-05-23 13:00:00,181.076
2011-05-23 14:00:00,164.38
2011-05-23 15:00:00,164.472
2011-05-23 16:00:00,278.5
2011-05-23 17:00:00,427.076
2011-05-23 18:00:00,479.472
2011-05-23 19:00:00,350.936
2011-05-23 20:00:00,223.28
2011-05-23 21:00:00,120.888
2011-05-23 22:00:00,102.228
2011-05-23 23:00:00,68.076
2011-05-24 00:00:00,28.888
2011-05-24 01:00:00,13.4
2011-05-24 02:00:00,8.716
2011-05-24 03:00:00,4.408
2011-05-24 04:00:00,5.728
2011-05-24 05:00:00,15.92
2011-05-24 06:00:00,108.788
2011-05-24 07:00:00,141.768
2011-05-24 08:00:00,291.364
2011-05-24 09:00:00,197.832
2011-05-24 10:00:00,125.816
2011-05-24 11:00:00,141.316
2011-05-24 12:00:00,193.82
2011-05-24 13:00:00,187.344
2011-05-24 14:00:00,171.624
2011-05-24 15:00:00,183.864
2011-05-24 16:00:00,300.208
2011-05-24 17:00:00,452.676
2011-05-24 18:00:00,495.34
2011-05-24 19:00:00,337.432
2011-05-24 20:00:00,270.472
2011-05-24 21:00:00,212.928
2011-05-24 22:00:00,94.812
2011-05-24 23:00:00,83.484
2011-05-25 00:00:00,32.468
2011-05-25 01:00:00,12.344
2011-05-25 02:00:00,8.512
2011-05-25 03:00:00,5.132
2011-05-25 04:00:00,5.248
2011-05-25 05:00:00,20.152
2011-05-25 06:00:00,101.968
2011-05-25 07:00:00,293.984
2011-05-25 08:00:00,425.688
2011-05-25 09:00:00,204.484
2011-05-25 10:00:00,124.464
2011-05-25 11:00:00,138.256
2011-05-25 12:00:00,191.724
2011-05-25 13:00:00,175.444
2011-05-25 14:00:00,168.3
2011-05-25 15:00:00,170.504
2011-05-25 16:00:00,281.004
2011-05-25 17:00:00,532.056
2011-05-25 18:00:00,455.7
2011-05-25 19:00:00,384.508
2011-05-25 20:00:00,305.972
2011-05-25 21:00:00,203.184
2011-05-25 22:00:00,136.404
2011-05-25 23:00:00,83.712
2011-05-26 00:00:00,62.476
2011-05-26 01:00:00,33.168
2011-05-26 02:00:00,9.752
2011-05-26 03:00:00,4.948
2011-05-26 04:00:00,5.944
2011-05-26 05:00:00,20.68
2011-05-26 06:00:00,98.86
2011-05-26 07:00:00,270.852
2011-05-26 08:00:00,432.612
2011-05-26 09:00:00,195.404
2011-05-26 10:00:00,118.92
2011-05-26 11:00:00,153.504
2011-05-26 12:00:00,187.996
2011-05-26 13:00:00,168.388
2011-05-26 14:00:00,160.6
2011-05-26 15:00:00,172.264
2011-05-26 16:00:00,273.58
2011-05-26 17:00:00,529.728
2011-05-26 18:00:00,528.216
2011-05-26 19:00:00,373.1
2011-05-26 20:00:00,300.492
2011-05-26 21:00:00,190.064
2011-05-26 22:00:00,146.672
2011-05-26 23:00:00,110.456
2011-05-27 00:00:00,59.456
2011-05-27 01:00:00,28.156
2011-05-27 02:00:00,15.896
2011-05-27 03:00:00,7.536
2011-05-27 04:00:00,7.852
2011-05-27 05:00:00,26.152
2011-05-27 06:00:00,103.196
2011-05-27 07:00:00,272.876
2011-05-27 08:00:00,429.668
2011-05-27 09:00:00,220.564
2011-05-27 10:00:00,158.14
2011-05-27 11:00:00,162.616
2011-05-27 12:00:00,222.092
2011-05-27 13:00:00,216.444
2011-05-27 14:00:00,219.924
2011-05-27 15:00:00,221.932
2011-05-27 16:00:00,321.98
2011-05-27 17:00:00,540.752
2011-05-27 18:00:00,455.924
2011-05-27 19:00:00,291.396
2011-05-27 20:00:00,237.16
2011-05-27 21:00:00,169.392
2011-05-27 22:00:00,135.376
2011-05-27 23:00:00,122.624
2011-05-28 00:00:00,110.084
2011-05-28 01:00:00,81.972
2011-05-28 02:00:00,55.56
2011-05-28 03:00:00,27.036
2011-05-28 04:00:00,6.692
2011-05-28 05:00:00,7.904
2011-05-28 06:00:00,30.548
2011-05-28 07:00:00,48.9
2011-05-28 08:00:00,117.048
2011-05-28 09:00:00,210.456
2011-05-28 10:00:00,269.74
2011-05-28 11:00:00,331.128
2011-05-28 12:00:00,342.096
2011-05-28 13:00:00,352.564
2011-05-28 14:00:00,334.312
2011-05-28 15:00:00,343.58
2011-05-28 16:00:00,405.34
2011-05-28 17:00:00,369.6524
2011-05-28 18:00:00,321.484
2011-05-28 19:00:00,278.884
2011-05-28 20:00:00,281.856
2011-05-28 21:00:00,207.372
2011-05-28 22:00:00,172.424
2011-05-28 23:00:00,112.048
2011-05-29 00:00:00,117.852
2011-05-29 01:00:00,84.988
2011-05-29 02:00:00,61.332
2011-05-29 03:00:00,28.912
2011-05-29 04:00:00,11.328
2011-05-29 05:00:00,17.132
2011-05-29 06:00:00,16.056
2011-05-29 07:00:00,33.784
2011-05-29 08:00:00,81.68
2011-05-29 09:00:00,136.248
2011-05-29 10:00:00,256.904
2011-05-29 11:00:00,277.548
2011-05-29 12:00:00,311.196
2011-05-29 13:00:00,338.972
2011-05-29 14:00:00,325.76
2011-05-29 15:00:00,326.124
2011-05-29 16:00:00,314.68
2011-05-29 17:00:00,320.9078666666667
2011-05-29 18:00:00,261.9533333333333
2011-05-29 19:00:00,253.704
2011-05-29 20:00:00,226.764
2011-05-29 21:00:00,178.596
2011-05-29 22:00:00,109.276
2011-05-29 23:00:00,79.104
2011-05-30 00:00:00,118.472
2011-05-30 01:00:00,83.484
2011-05-30 02:00:00,50.892
2011-05-30 03:00:00,23.74
2011-05-30 04:00:00,11.092
2011-05-30 05:00:00,13.916
2011-05-30 06:00:00,61.684
2011-05-30 07:00:00,61.028
2011-05-30 08:00:00,101.924
2011-05-30 09:00:00,186.968
2011-05-30 10:00:00,272.44
2011-05-30 11:00:00,339.216
2011-05-30 12:00:00,370.804
2011-05-30 13:00:00,372.992
2011-05-30 14:00:00,371.176
2011-05-30 15:00:00,348.716
2011-05-30 16:00:00,375.684
2011-05-30 17:00:00,379.7773333333334
2011-05-30 18:00:00,363.564
2011-05-30 19:00:00,251.864
2011-05-30 20:00:00,274.484
2011-05-30 21:00:00,339.2
2011-05-30 22:00:00,275.476
2011-05-30 23:00:00,90.908
2011-05-31 00:00:00,43.228
2011-05-31 01:00:00,16.484
2011-05-31 02:00:00,9.02
2011-05-31 03:00:00,3.868
2011-05-31 04:00:00,6.144
2011-05-31 05:00:00,20.14
2011-05-31 06:00:00,107.248
2011-05-31 07:00:00,310.284
2011-05-31 08:00:00,443.352
2011-05-31 09:00:00,188.212
2011-05-31 10:00:00,121.912
2011-05-31 11:00:00,148.476
2011-05-31 12:00:00,158.248
2011-05-31 13:00:00,146.648
2011-05-31 14:00:00,139.612
2011-05-31 15:00:00,146.652
2011-05-31 16:00:00,248.196
2011-05-31 17:00:00,528.944
2011-05-31 18:00:00,515.824
2011-05-31 19:00:00,371.74
2011-05-31 20:00:00,301.492
2011-05-31 21:00:00,208.616
2011-05-31 22:00:00,146.404
2011-05-31 23:00:00,81.06
2011-06-20 00:00:00,32.36
2011-06-20 01:00:00,14.692
2011-06-20 02:00:00,8.46
2011-06-20 03:00:00,3.78
2011-06-20 04:00:00,4.948
2011-06-20 05:00:00,18.7
2011-06-20 06:00:00,104.868
2011-06-20 07:00:00,131.684
2011-06-20 08:00:00,278.76
2011-06-20 09:00:00,206.748
2011-06-20 10:00:00,113.148
2011-06-20 11:00:00,126.58
2011-06-20 12:00:00,180.06
2011-06-20 13:00:00,178.392
2011-06-20 14:00:00,175.392
2011-06-20 15:00:00,183.58
2011-06-20 16:00:00,285.044
2011-06-20 17:00:00,502.752
2011-06-20 18:00:00,526.328
2011-06-20 19:00:00,360.156
2011-06-20 20:00:00,287.42
2011-06-20 21:00:00,206.36
2011-06-20 22:00:00,156.964
2011-06-20 23:00:00,86.668
2011-06-21 00:00:00,32.664
2011-06-21 01:00:00,11.504
2011-06-21 02:00:00,7.256
2011-06-21 03:00:00,5.232
2011-06-21 04:00:00,6.644
2011-06-21 05:00:00,18.936
2011-06-21 06:00:00,111.544
2011-06-21 07:00:00,302.272
2011-06-21 08:00:00,411.848
2011-06-21 09:00:00,186.792
2011-06-21 10:00:00,108.4
2011-06-21 11:00:00,111.108
2011-06-21 12:00:00,179.032
2011-06-21 13:00:00,177.192
2011-06-21 14:00:00,169.568
2011-06-21 15:00:00,164.692
2011-06-21 16:00:00,285.796
2011-06-21 17:00:00,559.256
2011-06-21 18:00:00,488.54
2011-06-21 19:00:00,351.3
2011-06-21 20:00:00,257.036
2011-06-21 21:00:00,226.46
2011-06-21 22:00:00,151.932
2011-06-21 23:00:00,85.848
2011-06-22 00:00:00,34.328
2011-06-22 01:00:00,17.388
2011-06-22 02:00:00,9.456
2011-06-22 03:00:00,5.652
2011-06-22 04:00:00,5.84
2011-06-22 05:00:00,25.532
2011-06-22 06:00:00,111.752
2011-06-22 07:00:00,300.584
2011-06-22 08:00:00,421.608
2011-06-22 09:00:00,190.064
2011-06-22 10:00:00,125.604
2011-06-22 11:00:00,140.124
2011-06-22 12:00:00,177.78
2011-06-22 13:00:00,158.212
2011-06-22 14:00:00,151.12
2011-06-22 15:00:00,157.876
2011-06-22 16:00:00,276.684
2011-06-22 17:00:00,515.864
2011-06-22 18:00:00,496.32
2011-06-22 19:00:00,378.5
2011-06-22 20:00:00,287.04
2011-06-22 21:00:00,224.24
2011-06-22 22:00:00,172.524
2011-06-22 23:00:00,89.096
2011-06-23 00:00:00,45.288
2011-06-23 01:00:00,21.992
2011-06-23 02:00:00,10.94
2011-06-23 03:00:00,5.932
2011-06-23 04:00:00,6.436
2011-06-23 05:00:00,25.78
2011-06-23 06:00:00,113.296
2011-06-23 07:00:00,306.996
2011-06-23 08:00:00,414.16
2011-06-23 09:00:00,202.184
2011-06-23 10:00:00,120.792
2011-06-23 11:00:00,150.844
2011-06-23 12:00:00,184.656
2011-06-23 13:00:00,178.424
2011-06-23 14:00:00,165.776
2011-06-23 15:00:00,171.776
2011-06-23 16:00:00,281.76
2011-06-23 17:00:00,505.972
2011-06-23 18:00:00,494.952
2011-06-23 19:00:00,361.916
2011-06-23 20:00:00,286.228
2011-06-23 21:00:00,210.8
2011-06-23 22:00:00,163.076
2011-06-23 23:00:00,117.784
2011-06-24 00:00:00,56.8
2011-06-24 01:00:00,25.024
2011-06-24 02:00:00,12.012
2011-06-24 03:00:00,6.032
2011-06-24 04:00:00,6.36
2011-06-24 05:00:00,20.76
2011-06-24 06:00:00,98.06
2011-06-24 07:00:00,281.78
2011-06-24 08:00:00,423.916
2011-06-24 09:00:00,227.388
2011-06-24 10:00:00,161.384
2011-06-24 11:00:00,171.216
2011-06-24 12:00:00,221.036
2011-06-24 13:00:00,227.78
2011-06-24 14:00:00,228.592
2011-06-24 15:00:00,220.28
2011-06-24 16:00:00,328.428
2011-06-24 17:00:00,559.62
2011-06-24 18:00:00,498.476
2011-06-24 19:00:00,385.98
2011-06-24 20:00:00,294.472
2011-06-24 21:00:00,237.8
2011-06-24 22:00:00,211.024
2011-06-24 23:00:00,146.168
2011-06-25 00:00:00,126.672
2011-06-25 01:00:00,82.372
2011-06-25 02:00:00,55.688
2011-06-25 03:00:00,29.852
2011-06-25 04:00:00,7.588
2011-06-25 05:00:00,9.516
2011-06-25 06:00:00,36.988
2011-06-25 07:00:00,45.216
2011-06-25 08:00:00,154.952
2011-06-25 09:00:00,220.652
2011-06-25 10:00:00,302.072
2011-06-25 11:00:00,362.416
2011-06-25 12:00:00,434.948
2011-06-25 13:00:00,433.108
2011-06-25 14:00:00,434.808
2011-06-25 15:00:00,426.828
2011-06-25 16:00:00,404.408
2011-06-25 17:00:00,400.8083333333334
2011-06-25 18:00:00,393.51866666666666
2011-06-25 19:00:00,333.772
2011-06-25 20:00:00,291.744
2011-06-25 21:00:00,241.784
2011-06-25 22:00:00,197.16
2011-06-25 23:00:00,133.204
2011-06-26 00:00:00,105.656
2011-06-26 01:00:00,92.58
2011-06-26 02:00:00,73.956
2011-06-26 03:00:00,31.636
2011-06-26 04:00:00,11.668
2011-06-26 05:00:00,14.228
2011-06-26 06:00:00,26.468
2011-06-26 07:00:00,48.804
2011-06-26 08:00:00,101.048
2011-06-26 09:00:00,183.456
2011-06-26 10:00:00,293.768
2011-06-26 11:00:00,369.236
2011-06-26 12:00:00,425.708
2011-06-26 13:00:00,416.284
2011-06-26 14:00:00,416.616
2011-06-26 15:00:00,410.828
2011-06-26 16:00:00,390.44
2011-06-26 17:00:00,370.7193333333334
2011-06-26 18:00:00,374.40066666666667
2011-06-26 19:00:00,331.696
2011-06-26 20:00:00,251.992
2011-06-26 21:00:00,224.928
2011-06-26 22:00:00,179.248
2011-06-26 23:00:00,89.86
2011-06-27 00:00:00,34.448
2011-06-27 01:00:00,12.924
2011-06-27 02:00:00,10.768
2011-06-27 03:00:00,5.572
2011-06-27 04:00:00,5.512
2011-06-27 05:00:00,20.592
2011-06-27 06:00:00,113.24
2011-06-27 07:00:00,299.26
2011-06-27 08:00:00,406.756
2011-06-27 09:00:00,188.876
2011-06-27 10:00:00,120.224
2011-06-27 11:00:00,157.116
2011-06-27 12:00:00,197.752
2011-06-27 13:00:00,177.1
2011-06-27 14:00:00,164.688
2011-06-27 15:00:00,170.004
2011-06-27 16:00:00,278.988
2011-06-27 17:00:00,574.472
2011-06-27 18:00:00,511.984
2011-06-27 19:00:00,386.796
2011-06-27 20:00:00,306.728
2011-06-27 21:00:00,194.328
2011-06-27 22:00:00,146.0
2011-06-27 23:00:00,81.644
2011-06-28 00:00:00,33.916
2011-06-28 01:00:00,15.756
2011-06-28 02:00:00,9.836
2011-06-28 03:00:00,6.532
2011-06-28 04:00:00,6.68
2011-06-28 05:00:00,21.896
2011-06-28 06:00:00,106.972
2011-06-28 07:00:00,318.988
2011-06-28 08:00:00,417.556
2011-06-28 09:00:00,190.804
2011-06-28 10:00:00,122.764
2011-06-28 11:00:00,146.86
2011-06-28 12:00:00,163.884
2011-06-28 13:00:00,165.552
2011-06-28 14:00:00,152.292
2011-06-28 15:00:00,155.76
2011-06-28 16:00:00,237.984
2011-06-28 17:00:00,390.468
2011-06-28 18:00:00,345.584
2011-06-28 19:00:00,336.852
2011-06-28 20:00:00,300.36
2011-06-28 21:00:00,218.636
2011-06-28 22:00:00,149.536
2011-06-28 23:00:00,91.072
2011-06-29 00:00:00,34.704
2011-06-29 01:00:00,17.1
2011-06-29 02:00:00,7.228
2011-06-29 03:00:00,6.048
2011-06-29 04:00:00,6.376
2011-06-29 05:00:00,27.436
2011-06-29 06:00:00,112.88
2011-06-29 07:00:00,293.632
2011-06-29 08:00:00,449.136
2011-06-29 09:00:00,212.252
2011-06-29 10:00:00,120.42
2011-06-29 11:00:00,160.056
2011-06-29 12:00:00,197.64
2011-06-29 13:00:00,193.312
2011-06-29 14:00:00,170.14
2011-06-29 15:00:00,171.872
2011-06-29 16:00:00,275.34
2011-06-29 17:00:00,540.84
2011-06-29 18:00:00,537.928
2011-06-29 19:00:00,376.372
2011-06-29 20:00:00,292.724
2011-06-29 21:00:00,232.888
2011-06-29 22:00:00,184.332
2011-06-29 23:00:00,102.856
2011-06-30 00:00:00,47.456
2011-06-30 01:00:00,20.708
2011-06-30 02:00:00,8.996
2011-06-30 03:00:00,6.832
2011-06-30 04:00:00,6.688
2011-06-30 05:00:00,27.828
2011-06-30 06:00:00,114.008
2011-06-30 07:00:00,310.028
2011-06-30 08:00:00,445.68
2011-06-30 09:00:00,201.82
2011-06-30 10:00:00,120.004
2011-06-30 11:00:00,148.788
2011-06-30 12:00:00,191.084
2011-06-30 13:00:00,192.124
2011-06-30 14:00:00,169.436
2011-06-30 15:00:00,178.124
2011-06-30 16:00:00,286.316
2011-06-30 17:00:00,571.48
2011-06-30 18:00:00,558.512
2011-06-30 19:00:00,401.656
2011-06-30 20:00:00,308.752
2011-06-30 21:00:00,232.868
2011-06-30 22:00:00,177.904
2011-06-30 23:00:00,123.196
2011-07-20 00:00:00,37.232
2011-07-20 01:00:00,16.564
2011-07-20 02:00:00,6.056
2011-07-20 03:00:00,6.212
2011-07-20 04:00:00,6.128
2011-07-20 05:00:00,30.712
2011-07-20 06:00:00,120.58
2011-07-20 07:00:00,302.748
2011-07-20 08:00:00,428.416
2011-07-20 09:00:00,203.044
2011-07-20 10:00:00,118.092
2011-07-20 11:00:00,140.92
2011-07-20 12:00:00,182.78
2011-07-20 13:00:00,155.124
2011-07-20 14:00:00,147.24
2011-07-20 15:00:00,156.456
2011-07-20 16:00:00,263.848
2011-07-20 17:00:00,535.324
2011-07-20 18:00:00,527.272
2011-07-20 19:00:00,380.248
2011-07-20 20:00:00,285.728
2011-07-20 21:00:00,212.048
2011-07-20 22:00:00,148.464
2011-07-20 23:00:00,98.656
2011-07-21 00:00:00,47.54
2011-07-21 01:00:00,19.696
2011-07-21 02:00:00,7.896
2011-07-21 03:00:00,6.136
2011-07-21 04:00:00,6.172
2011-07-21 05:00:00,21.708
2011-07-21 06:00:00,113.896
2011-07-21 07:00:00,300.46
2011-07-21 08:00:00,428.156
2011-07-21 09:00:00,197.16
2011-07-21 10:00:00,114.504
2011-07-21 11:00:00,142.664
2011-07-21 12:00:00,152.984
2011-07-21 13:00:00,143.852
2011-07-21 14:00:00,142.84
2011-07-21 15:00:00,143.12
2011-07-21 16:00:00,242.708
2011-07-21 17:00:00,445.6
2011-07-21 18:00:00,461.296
2011-07-21 19:00:00,380.644
2011-07-21 20:00:00,275.052
2011-07-21 21:00:00,214.052
2011-07-21 22:00:00,148.668
2011-07-21 23:00:00,120.224
2011-07-22 00:00:00,58.768
2011-07-22 01:00:00,31.064
2011-07-22 02:00:00,18.936
2011-07-22 03:00:00,6.296
2011-07-22 04:00:00,6.712
2011-07-22 05:00:00,20.952
2011-07-22 06:00:00,106.888
2011-07-22 07:00:00,281.5
2011-07-22 08:00:00,443.58
2011-07-22 09:00:00,225.636
2011-07-22 10:00:00,168.636
2011-07-22 11:00:00,165.296
2011-07-22 12:00:00,200.772
2011-07-22 13:00:00,202.592
2011-07-22 14:00:00,200.632
2011-07-22 15:00:00,198.62
2011-07-22 16:00:00,306.648
2011-07-22 17:00:00,477.628
2011-07-22 18:00:00,464.156
2011-07-22 19:00:00,397.872
2011-07-22 20:00:00,297.484
2011-07-22 21:00:00,205.156
2011-07-22 22:00:00,206.392
2011-07-22 23:00:00,142.424
2011-07-23 00:00:00,109.64
2011-07-23 01:00:00,81.572
2011-07-23 02:00:00,65.044
2011-07-23 03:00:00,28.816
2011-07-23 04:00:00,9.432
2011-07-23 05:00:00,9.284
2011-07-23 06:00:00,36.404
2011-07-23 07:00:00,59.924
2011-07-23 08:00:00,158.148
2011-07-23 09:00:00,228.812
